Date,Close,High,Low,Open,Volume,Ticker
,V,V,V,V,V,
2019-01-02,126.58998107910156,127.37093739182764,123.42809619695369,123.80904128035156,8788000,V
2019-01-03,122.028076171875,125.02805806911053,121.78997464310967,124.96139923225579,9428300,V
2019-01-04,127.28519439697266,128.1804312017023,123.93283744716648,124.22807202487064,11065800,V
2019-01-07,129.5803985595703,130.63753749880027,127.65659315449672,128.04707117081549,12928000,V
2019-01-08,130.2852020263672,131.6090057343858,129.4852086773752,131.39948159077514,9243000,V
2019-01-09,131.81851196289062,132.83754785730014,131.06612594978282,131.71374990532323,9987600,V
2019-01-10,132.0660858154297,132.2089510511334,129.86609778748584,130.29466443036435,12514900,V
2019-01-11,131.48516845703125,131.99946018347543,130.86612920969955,131.18993390731552,5860100,V
2019-01-14,130.5708465576172,131.55179335979722,130.14226543276322,130.46608454320406,8666700,V
2019-01-15,130.79945373535156,131.16136164574903,128.80898929240502,130.43756035707386,7594900,V
2019-01-16,130.79945373535156,132.25658938326168,130.54232240839312,131.80897103054474,7258000,V
2019-01-17,130.74234008789062,131.34234237065672,130.08519749859877,130.44710548275896,5864900,V
2019-01-18,131.90420532226562,131.9994488284866,130.1327836442342,131.72325137971703,10263500,V
2019-01-22,131.4756622314453,132.8756577381496,130.45661175383387,131.3327969464445,8102300,V
2019-01-23,130.48513793945312,132.36132136643306,129.66609332395876,132.16133037978568,5465800,V
2019-01-24,131.14231872558594,131.73280238674425,130.01852076617618,130.58041974588107,4924800,V
2019-01-25,132.0660858154297,133.2375051811953,131.142279179921,132.3803718954383,9756300,V
2019-01-28,129.51376342773438,130.96136611600215,128.38995092455397,130.96136611600215,9857200,V
2019-01-29,128.5708770751953,130.18039630594214,127.72326224465095,130.0851528063727,7457700,V
2019-01-30,131.0470428466797,131.33274423777615,129.05656445197602,129.6184777627353,8078100,V
2019-01-31,128.58042907714844,129.26614176258516,126.95187234832738,127.98995991606964,20095700,V
2019-02-01,133.4756317138672,133.66611874095688,128.81850873107322,128.94232239225755,13248300,V
2019-02-04,134.7613067626953,134.78035836621243,132.55178578240736,133.13273616669727,11882700,V
2019-02-05,135.7422637939453,136.14226030506737,135.07560294207522,135.23750525380677,8455700,V
