Date,Close,High,Low,Open,Volume,Ticker
,BLK,BLK,BLK,BLK,BLK,
2019-01-02,326.8504638671875,328.31088345431635,323.22456804996455,324.21496695125404,926800,BLK
2019-01-03,317.24853515625,324.44154142431984,316.6609965541619,323.16577478580723,781000,BLK
2019-01-04,328.86480712890625,329.79644694242774,320.61421600569616,323.2832928639491,647800,BLK
2019-01-07,329.77960205078125,334.2028411221775,326.85036232685945,328.1261287043461,714500,BLK
2019-01-08,333.976318359375,336.44393963632643,330.3588241935853,333.85042454202136,642900,BLK
2019-01-09,335.8900146484375,338.37441347684404,331.78569649487434,335.3108774167788,640500,BLK
2019-01-10,335.3109130859375,336.50276790207744,331.71859694402826,334.99196494017286,487100,BLK
2019-01-11,333.976318359375,335.4199605648418,327.0602781078949,331.54227730511957,706500,BLK
2019-01-14,332.7257385253906,335.6885592989422,328.26889236881556,329.7461148329791,919700,BLK
2019-01-15,336.326416015625,336.6705428534156,330.1909431489835,332.834815725828,846600,BLK
2019-01-16,346.6752624511719,354.0529204904124,336.9306730282834,337.4846313326776,1331500,BLK
2019-01-17,346.2388000488281,349.9486327506993,338.8275617169877,344.9630335739975,917200,BLK
2019-01-18,352.05535888671875,352.98699860523294,347.1368943978588,350.0661344234082,1031800,BLK
2019-01-22,347.1453552246094,351.84558752484384,345.0386380610534,349.50386002698644,905600,BLK
2019-01-23,342.8479919433594,347.9594856743417,338.8863710635988,346.666916091984,660100,BLK
2019-01-24,341.2364807128906,345.2400577343362,337.241279536349,342.3695762817389,838400,BLK
2019-01-25,344.081787109375,347.53980696689814,343.4103107785628,345.14772216589796,573000,BLK
2019-01-28,340.2292785644531,342.3443971209676,337.74488002066306,340.6405658472224,640400,BLK
2019-01-29,342.1261901855469,345.8024435624695,341.00989745109365,345.3827804028063,602800,BLK
2019-01-30,342.7220764160156,344.91273124805383,337.2580799457957,343.45231176949795,869900,BLK
2019-01-31,348.38751220703125,349.1261233705924,340.9510942763291,340.9510942763291,750100,BLK
2019-02-01,349.839599609375,350.4858716513711,345.903157139475,350.36837928655655,585900,BLK
2019-02-04,350.8216247558594,351.4594953419465,346.7844672023304,349.5794125800787,534800,BLK
2019-02-05,350.468994140625,351.7951436842599,347.52295141820224,350.9390146939085,523400,BLK
2019-02-06,349.487060546875,353.17168937025554,348.3791437779509,351.20766906945573,424600,BLK
2019-02-07,348.32879638671875,350.7376586340902,344.1321651225303,347.77483798614134,469400,BLK
2019-02-08,345.6010437011719,347.52308269848305,340.87563201136203,345.92836767498034,567000,BLK
2019-02-11,346.38995361328125,348.21127723178785,344.96308874262996,347.27123593008065,595600,BLK
2019-02-12,357.1417236328125,357.34315373784557,348.6813006225573,349.3191967741016,617300,BLK
2019-02-13,358.7700500488281,364.05779568280343,357.6369543803458,358.14055530124983,803500,BLK
2019-02-14,355.35400390625,356.94031743186406,350.79646784817714,356.2185090458893,542500,BLK
2019-02-15,362.54693603515625,363.11767166234426,356.87308313821404,356.87308313821404,600300,BLK
2019-02-19,361.8083190917969,363.42821236671614,359.3742784505181,359.59248582550686,438000,BLK
2019-02-20,366.9701843261719,367.1967931680286,360.7171941948571,362.4042479712841,563300,BLK
2019-02-21,365.12371826171875,367.28079300282707,363.3023945323953,366.4498681613333,451800,BLK
2019-02-22,366.5505676269531,366.7436218890967,363.8059799603819,365.54336586285467,400300,BLK
