Date,Close,High,Low,Open,Volume,Ticker
,COST,COST,COST,COST,COST,
2019-01-02,185.3829345703125,185.6907698373149,180.93759327644304,181.52607627710574,2143100,COST
2019-01-03,181.45367431640625,186.45130462591246,181.1096303942704,184.423277328552,2877700,COST
2019-01-04,186.72288513183594,188.2529436761011,182.3861696959764,183.8619222482998,2761600,COST
2019-01-07,187.41102600097656,189.33040020401603,184.27844914969097,186.07108630157967,2226600,COST
2019-01-08,188.81427001953125,189.2941133720118,184.8578072669845,188.90479842077514,2366500,COST
2019-01-09,190.03651428222656,191.2316052684857,188.2438916176409,189.3574890804347,1862900,COST
2019-01-10,190.70654296875,190.94193346311582,186.50563979014674,188.4521737086357,2340700,COST
2019-01-11,190.58876037597656,191.2587367822938,189.5023229773332,190.1632368741644,1861100,COST
2019-01-14,189.22169494628906,190.71554490678574,188.46119001421087,189.6472185233621,1523100,COST
2019-01-15,191.05958557128906,191.34024711427176,189.29412278897595,190.1632673211286,1681900,COST
2019-01-16,190.29000854492188,191.44889088735647,189.6743656835935,191.44889088735647,1455000,COST
2019-01-17,191.4489288330078,191.62093697378725,189.81020281361992,190.00938467642274,1517100,COST
2019-01-18,193.37734985351562,193.89341571635754,191.72958896395386,192.4448228732834,2115400,COST
2019-01-22,192.2999267578125,195.16088951788774,190.85134798617636,192.84315243142777,3310800,COST
2019-01-23,192.01927185058594,194.5180934576715,190.12705825304886,192.84315908523527,2220200,COST
2019-01-24,190.40773010253906,192.29089510590467,189.13115932675504,192.29089510590467,1994400,COST
2019-01-25,189.2850799560547,192.2275226226548,188.98630719674654,191.96495846380657,2252300,COST
2019-01-28,190.82418823242188,190.84228562403445,187.6916126331021,188.93196088389845,1999400,COST
2019-01-29,190.40773010253906,190.61596064280045,188.83240037606888,190.41679261394432,1636500,COST
2019-01-30,191.34927368164062,192.09166725445098,189.51138023108248,190.5615951922581,1589800,COST
2019-01-31,194.31890869140625,194.545250424005,189.8735537476143,191.15917313099877,4341100,COST
2019-02-01,190.3715057373047,194.65388739177905,189.55666722213184,193.74852047367776,3453700,COST
2019-02-04,191.1953887939453,191.20445130505803,188.2257862577139,190.76081651944412,1630300,COST
2019-02-05,191.58474731445312,192.40863475435478,189.80117288513048,191.47610767483766,2074500,COST
2019-02-06,191.57565307617188,192.17318476682286,190.56163269318176,192.17318476682286,1618800,COST
2019-02-07,189.77816772460938,190.73137342831131,187.2544505903839,190.7041401669584,2526600,COST
2019-02-08,188.59800720214844,189.26979329759672,186.7823825840772,188.67063384912527,2013700,COST
2019-02-11,189.47860717773438,189.66016688917122,187.69928876057003,189.41505366006655,2376600,COST
2019-02-12,192.36544799804688,193.1370941028775,189.96882374164232,190.6950764546385,2091200,COST
2019-02-13,193.18247985839844,193.82701889976727,191.82076126990236,192.66502014575337,1703000,COST
2019-02-14,194.12661743164062,194.77117038748244,191.67552650564843,192.45624579266573,1411100,COST
2019-02-15,196.51419067382812,197.2222833794027,194.30819889713757,195.31587141693535,2635500,COST
2019-02-19,198.01205444335938,199.35562689229567,196.550475791024,196.6957291128743,1938100,COST
2019-02-20,197.09515380859375,198.87447223542588,195.23413558898886,198.11189927985887,1785600,COST
2019-02-21,195.38845825195312,196.74110370972107,194.5714326358171,196.63217065480103,1615300,COST
2019-02-22,196.35073852539062,196.62308501668016,194.49880731843405,195.3339930668355,1542500,COST
2019-02-25,197.04071044921875,198.89264189708607,196.58680418872856,197.33120325283022,1794000,COST
2019-02-26,197.5490264892578,198.72918519789945,196.2054682228015,196.89540055376756,1884100,COST
2019-02-27,197.94851684570312,198.6838427486072,196.49601131622686,196.55047784946134,1482700,COST
2019-02-28,198.5748291015625,199.43724784942202,197.4672972014941,198.3478760704356,2055600,COST
