Date,Close,High,Low,Open,Volume,Ticker
,XOM,XOM,XOM,XOM,XOM,
2019-01-02,50.33512878417969,50.465137942234065,48.58000790569417,48.64500972947281,16727200,XOM
2019-01-03,49.562294006347656,50.73959508285431,49.37450179121582,50.5590271288228,13866100,XOM
2019-01-04,51.3896369934082,51.4763060781728,50.09676987753948,50.2990050893185,16043600,XOM
2019-01-07,51.65687561035156,52.07579456794176,51.09350450003887,51.461864653126554,10844200,XOM
2019-01-08,52.03246307373047,52.429709272247244,51.96023699313621,52.39359898719848,11439000,XOM
2019-01-09,52.30693435668945,52.43694353074452,51.75078736853589,52.43694353074452,13473500,XOM
2019-01-10,52.03968811035156,52.06135538380302,51.3679750808724,52.05413112248693,13151100,XOM
2019-01-11,51.80133819580078,51.92412308833172,51.33186038909767,51.89523155294263,9790100,XOM
2019-01-14,51.736328125,51.84466999935002,51.36797346690524,51.43297528521727,11012400,XOM
2019-01-15,51.765220642089844,52.263589967267976,51.51242660413599,51.96745587245293,10298300,XOM
2019-01-16,51.74356460571289,52.27804433209855,51.50521352795382,51.584663887206844,12595600,XOM
2019-01-17,52.09747314453125,52.249149590951355,51.20908174257098,51.41854126681711,10141700,XOM
2019-01-18,52.718624114990234,52.93530788786127,52.097469843957015,52.92085936407133,15759200,XOM
2019-01-22,51.92412185668945,52.516384541875006,51.77244543236719,52.28525777474154,15035600,XOM
2019-01-23,51.49797439575195,52.220246095493245,51.23073188306921,52.010786641308776,13187200,XOM
2019-01-24,51.570213317871094,51.981908068921655,51.021285146304635,51.35352954974043,11272500,XOM
2019-01-25,51.80133819580078,52.19858440878269,51.67132904179833,52.05413224233417,8996200,XOM
2019-01-28,51.45463943481445,51.48353096692058,50.826266520619036,51.295738763478866,13678400,XOM
2019-01-29,51.649654388427734,52.140799398876005,51.62798711760586,51.7868822737983,10513200,XOM
2019-01-30,52.21302795410156,52.41526317204858,51.64965684396446,51.837443540345895,11524700,XOM
2019-01-31,52.92807388305664,53.07975029194713,52.01800991921749,52.21302638100257,19876700,XOM
2019-02-01,54.83487319946289,55.24656790103367,53.67923943281651,54.11260140649684,22968700,XOM
2019-02-04,54.04037857055664,54.71931586002518,53.73702572183542,54.71931586002518,15483800,XOM
2019-02-05,54.596527099609375,54.63264289670712,54.177613609959124,54.30039850329632,12786700,XOM
2019-02-06,54.35817337036133,54.72652799477841,54.26427451627781,54.58930010961163,10866900,XOM
2019-02-07,53.939239501953125,54.30759953489673,53.37586857538914,54.134250395573495,14418900,XOM
2019-02-08,54.02688980102539,54.09261326694974,53.11402674091643,53.86622501097838,11959500,XOM
2019-02-11,54.11452102661133,54.2021578860835,53.603319942208536,53.953856236749324,10434800,XOM
2019-02-12,55.06391143798828,55.10042262437561,54.64034155983509,54.83021867274428,12599200,XOM
2019-02-13,55.68465805053711,55.896442992379505,55.1442445685419,55.19536468749178,13214600,XOM
2019-02-14,55.699249267578125,55.97676319995345,55.290288405139385,55.69195037480163,12772900,XOM
2019-02-15,56.750877380371094,56.787394136160366,56.04979912827957,56.18855611426918,14330300,XOM
2019-02-19,57.1306266784668,57.313199298391794,56.560995424094486,56.64132782259542,13551500,XOM
2019-02-20,57.3497200012207,57.55420047801899,56.96266687418465,57.18175628314002,12633100,XOM
2019-02-21,56.831207275390625,57.44465420116989,56.67784693686441,57.116020128607076,10266000,XOM
2019-02-22,57.26939392089844,57.65644709072583,56.68516471855218,57.48117888718952,9519300,XOM
2019-02-25,57.327789306640625,57.583389800679605,57.108699985079845,57.27666920783283,9274400,XOM
2019-02-26,57.44466781616211,57.78789975706592,57.24748621155541,57.45927117828909,10990600,XOM
2019-02-27,58.036190032958984,58.24067049243627,57.44465647923188,57.605315717625004,12398200,XOM
2019-02-28,57.714874267578125,58.24068447341441,57.4811814618371,58.02159503042396,14597900,XOM
2019-03-01,58.42324447631836,58.42324447631836,57.714861745575035,57.97046232582397,15419400,XOM
2019-03-04,58.649635314941406,58.82490906759449,57.700260893941426,58.59851519666967,18089900,XOM
2019-03-05,58.562015533447266,58.715375918438944,58.24068582869741,58.510895405116706,13745500,XOM
2019-03-06,57.897422790527344,57.97045071716385,56.86041174593748,57.58339769148409,18633600,XOM
2019-03-07,58.54008483886719,58.61311276914875,57.92663796681943,58.09460722097356,16541700,XOM
2019-03-08,57.70026397705078,57.92665228839723,57.14524154067608,57.61262709604152,16211300,XOM
2019-03-11,58.2625732421875,58.635022944750176,58.16763748617803,58.40863468028765,11060900,XOM
2019-03-12,58.42324447631836,58.84681433597361,58.34291206942944,58.50357688320728,11320000,XOM
2019-03-13,58.94173812866211,58.978254877711485,58.56928846071833,58.8541012739478,10260200,XOM
2019-03-14,58.744571685791016,59.08780912442878,58.67884264118985,59.007476720846554,9976700,XOM
2019-03-15,58.53278732299805,58.82490465047663,58.496270567685244,58.554695147515886,25316400,XOM
2019-03-18,59.21194839477539,59.33609642856269,58.74456297325661,58.74456297325661,9840600,XOM
2019-03-19,59.058616638183594,59.88384320335312,58.890647309368276,59.577122416830974,13936500,XOM
2019-03-20,59.38723373413086,59.82540699724536,58.832211295958984,58.970968298420786,13133600,XOM
2019-03-21,59.730472564697266,59.80350051491297,59.00748638571351,59.01478528056226,10117000,XOM
2019-03-22,58.77377700805664,59.47485516120353,58.642324506111976,59.32149483754707,12497700,XOM
2019-03-25,58.36482238769531,58.74457661315047,58.12382515673435,58.42324697186918,11320400,XOM
2019-03-26,59.124305725097656,59.35069394935155,58.55468014686323,58.664224813063655,9472800,XOM
2019-03-27,58.67152404785156,59.379906578858574,58.29177551736671,59.13161053424793,7258700,XOM
2019-03-28,58.96364974975586,59.000166501158816,58.437839730927685,58.44514419554307,7412300,XOM
2019-03-29,59.007476806640625,59.50407458783707,58.77378406088198,59.39452989445889,10889200,XOM
2019-04-01,59.6866569519043,59.72316814120072,59.21196691764704,59.321511628887244,10816400,XOM
2019-04-02,59.43104553222656,59.84731094092355,59.23386952670693,59.7012550532553,7646000,XOM
2019-04-03,59.08051300048828,59.71586228184664,58.86872804947705,59.71586228184664,8562900,XOM
2019-04-04,59.92034912109375,59.94225694878197,58.98557242355184,59.241178604382085,9360600,XOM
2019-04-05,60.241641998291016,60.27085427729703,59.847284589218575,59.993345984248656,10059100,XOM
2019-04-08,60.614112854003906,60.76016872859678,60.31469106791171,60.37311564641865,9108200,XOM
2019-04-09,59.832698822021484,60.307388744966715,59.693941848876555,60.26356752774117,8561600,XOM
2019-04-10,59.56248474121094,59.94223887891267,59.45294563579094,59.825389737566375,10324300,XOM
2019-04-11,59.84731674194336,59.93495362604396,59.16814621227133,59.54790047169844,9115100,XOM
2019-04-12,59.0951042175293,60.47535277696642,58.8468081290979,60.47535277696642,16638700,XOM
2019-04-15,58.89792251586914,59.19733868586022,58.80298119696392,59.07319065370962,8536100,XOM
2019-04-16,59.29959487915039,59.40913958420184,58.92715068232068,59.01478198902172,7005700,XOM
2019-04-17,59.46755599975586,59.66473198441906,59.21195543753528,59.55519286609194,8311400,XOM
2019-04-18,59.248470306396484,59.75967703432107,59.20465465633927,59.56249546571418,9493900,XOM
2019-04-22,60.54108428955078,60.77477702948319,59.62091668845936,59.78888595700816,10770600,XOM
2019-04-23,60.89161682128906,60.971949217982214,60.38041572567272,60.75286542200695,10595100,XOM
2019-04-24,59.70855712890625,60.67254043528174,59.686649303800515,60.62142031947678,11684000,XOM
2019-04-25,60.044490814208984,60.4972673961369,59.44565277708269,59.62822541732455,11135000,XOM
2019-04-26,58.78108596801758,58.88332620129878,58.10191552026401,58.62042115238289,18053500,XOM
2019-04-29,58.40133285522461,58.70074906643385,58.17494458052925,58.510877545832635,10023700,XOM
2019-04-30,58.62772750854492,58.810300155530506,58.3721269171001,58.69345655873074,13721500,XOM
2019-05-01,57.451961517333984,58.61312649594123,57.415450329479505,58.37943372130663,13909800,XOM
2019-05-02,56.444156646728516,57.32780753374321,56.40763989096709,57.16714272307242,15360400,XOM
2019-05-03,56.57561492919922,57.116028425125,56.55370710218097,56.80930770351917,12180700,XOM
2019-05-06,56.32729721069336,56.71435580746532,56.020576576276625,56.17393689348499,13367100,XOM
2019-05-07,56.02787399291992,56.07899409222586,55.3340948489988,55.86720923176613,13498800,XOM
2019-05-08,56.11552810668945,56.44416222600239,55.80880738600421,55.89644426548937,11352900,XOM
2019-05-09,56.064388275146484,56.144720660178706,55.472854868703095,55.75766766229979,13221600,XOM
2019-05-10,56.55191421508789,56.72180881442531,55.52517533382993,56.27122491568169,11056000,XOM
2019-05-13,55.924072265625,56.308179475547064,55.6655418179127,55.87975437045748,12176100,XOM
2019-05-14,55.9979248046875,56.72920372498532,55.960995112137205,56.23429625206078,10548400,XOM
2019-05-15,56.411582946777344,56.54454224729699,55.554732868864036,55.820651469903325,8918000,XOM
2019-05-16,56.404197692871094,56.840005312232755,56.30078552436017,56.43374483180857,8105200,XOM
2019-05-17,56.0717887878418,56.35986627893366,55.83541173305959,55.87973524860084,9279400,XOM
2019-05-20,56.06439971923828,56.40418327686529,55.89450512265523,56.17520005304991,7154300,XOM
2019-05-21,56.322940826416016,56.478059069148536,56.086569365746435,56.33771157715905,8489900,XOM
2019-05-22,55.81325912475586,56.30077840224171,55.687688026811855,56.15304272624305,7858300,XOM
2019-05-23,54.50582504272461,55.25187463002814,53.95182899617569,55.229710054313244,14657200,XOM
2019-05-24,54.73480987548828,54.845610215152014,54.247296270722956,54.764357008434565,7056400,XOM
2019-05-28,53.63420104980469,54.84560521240734,53.54555965905125,54.838217020959846,14912900,XOM
2019-05-29,53.301815032958984,53.50125115266365,52.90293715800981,53.10237327771447,13645200,XOM
2019-05-30,53.16146469116211,53.27964759097634,52.83645185447878,53.19839438180551,9362100,XOM
2019-05-31,52.275062561035156,52.85122316222895,52.171650420304246,52.58530461876689,13983300,XOM
2019-06-03,53.094974517822266,53.19100409773149,52.42279563615131,52.511431389250625,11831000,XOM
2019-06-04,54.35810089111328,54.40981260985732,53.30920284010221,53.51602717291674,10423000,XOM
2019-06-05,53.90751647949219,54.39503011848128,53.6120507648268,54.39503011848128,10617800,XOM
2019-06-06,54.88992691040039,55.118915776899875,54.35808979994118,54.446731196864135,11738900,XOM
2019-06-07,55.08937072753906,55.37006004176582,54.97857038608078,55.03766465293046,9095500,XOM
2019-06-10,55.3331298828125,55.643366327835516,54.993340669075565,55.53995417949451,7760400,XOM
2019-06-11,55.28141784667969,55.99792032419691,55.26664709794937,55.77632528000582,9415100,XOM
2019-06-12,54.683109283447266,55.11153430080702,54.52060285372185,55.015510335760155,7920800,XOM
2019-06-13,55.16324234008789,55.525184905631384,54.94164163067098,55.17801309079696,8986400,XOM
2019-06-14,54.919471740722656,55.25925529470951,54.83083598305418,55.16323134538899,8575900,XOM
2019-06-17,55.46607971191406,55.53995035753662,54.69048865272847,54.77913004615212,9355700,XOM
2019-06-18,55.94622039794922,56.300780397370715,55.658142863968,55.70984894351489,10091500,XOM
2019-06-19,55.63597106933594,56.02746067198089,55.525170742889195,55.69506532817936,9757400,XOM
2019-06-20,56.58885955810547,56.85477815643092,56.19736985377637,56.315552766620925,16229700,XOM
2019-06-21,57.38660430908203,57.438310380164516,56.780902204027576,56.98033829662029,23108100,XOM
2019-06-24,56.839988708496094,57.43830823500686,56.73657657019327,57.26841364463001,10011800,XOM
2019-06-25,56.33769989013672,57.039431568972695,56.27861126388213,56.93601942860344,9740000,XOM
2019-06-26,56.58146667480469,56.97295634668249,56.485442713856834,56.64056094409862,11365500,XOM
2019-06-27,56.00529861450195,56.69225383756433,55.960980740607084,56.57406532646017,8147800,XOM
2019-06-28,56.6036376953125,56.67750836546271,56.093965011629685,56.27863041592339,14781300,XOM
2019-07-01,56.55191421508789,57.56388234818307,56.35247811942491,56.972950981966775,11437900,XOM
2019-07-02,55.93144607543945,56.33770649292133,55.70246282857623,56.241682532906985,10475400,XOM
